24.516901674573617, -111.51550181401684
24.51910802676305, -111.51205848127
24.52073371878118, -111.5082485931168
24.521729332049624, -111.50418795348274
24.522064600512582, -111.5
24.521729332049624, -111.49581204651726
24.52073371878118, -111.4917514068832
24.51910802676305, -111.48794151873
24.516901674573617, -111.48449818598316
24.51418172900769, -111.48152605510087
24.51103086391697, -111.47911543272896
24.507544844624, -111.4773395417917
24.503829614777427, -111.4762522993876
24.49999807456892, -111.47588668367534
24.496166648534125, -111.47625373874911
24.492451747437638, -111.4773422469065
24.488966231819035, -111.47911907732039
24.485815984576423, -111.48153019957748
24.446709556042084, -111.53244574363943
24.44508435994621, -111.5362536641985
24.444089070664294, -111.54031194257496
24.4437539147682, -111.54449732698606
24.444089070664294, -111.54868271139716
24.44508435994621, -111.55274098977364
24.446709556042084, -111.5565489103327
24.448915300852615, -111.55999081362413
24.451634601742395, -111.56296214168594
24.454784863727347, -111.56537261226552
24.45827039551445, -111.56714896198748
24.461985313678333, -111.56823717512236
24.46581675713731, -111.5686041299126
24.46964831458918, -111.56823861182292
24.473363560982488, -111.56715166210137
24.47684959564628, -111.5653762501192
24.480000474500837, -111.56296627850065
24.516901674573617, -111.51550181401684
