23.62581497746712, -112.62649064972216
23.638702358183654, -112.63629680751285
23.65296236954063, -112.64352667482896
23.668162094893862, -112.64795990135404
23.683839938503965, -112.64946087445423
23.69951962173111, -112.6479829491567
23.714724644052012, -112.64356999054196
23.72899277083867, -112.63635516664156
23.74189010661067, -112.62655701331165
23.753024322766226, -112.61447287712512
23.762056632581256, -112.60046992533978
23.76871214305572, -112.5849739905406
23.772788262028662, -112.56845658868258
23.774160898458824, -112.5514205101544
23.772788262028662, -112.53438443162621
23.76871214305572, -112.51786702976818
23.762056632581256, -112.502371094969
23.753024322766226, -112.48836814318366
23.74189010661067, -112.47628400699713
23.72899277083867, -112.46648585366722
23.714724644052012, -112.45927102976682
23.69951962173111, -112.45485807115209
23.683839938503965, -112.45338014585455
23.668162094893862, -112.45488111895475
23.65296236954063, -112.45931434547983
23.638702358183654, -112.46654421279594
23.62581497746712, -112.47635037058664
23.61469135526907, -112.48843450681245
23.60566900052596, -112.50242945419721
23.599021605506376, -112.51791034559432
23.594950783523274, -112.5344074795027
23.593579986718908, -112.5514205101544
23.594950783523274, -112.56843354080608
23.599021605506376, -112.58493067471447
23.60566900052596, -112.60041156611157
23.61469135526907, -112.61440651349633
23.62581497746712, -112.62649064972216
