26.017788500128013, -97.16415540193026
25.82942351834144, -97.52434043791168
24.321383489078784, -98.23318233056642
23.419392022297394, -98.11293842607418
22.517153576676897, -97.99454886990468
21.614682886522235, -97.87789216096503
20.71199444915776, -97.7628515631285
19.809102550177613, -97.64931474197893
19.675458124388616, -97.63263240558264
19.675458124388616, -96.67897759441739
19.808764667640112, -96.55226009799986
20.711568674630488, -96.43808551006339
21.614162229960296, -96.3223722654985
22.516530913733995, -96.20500710076763
24.321383489078784, -96.07842766943362
25.82942351834144, -96.78726956208837
26.017788500128013, -97.14745459806977
26.01911912776712, -97.15580500000002
26.017788500128013, -97.16415540193026
