25.997056940168168, -97.18021565615143
26.000887707939555, -97.17984558307172
26.00460219647899, -97.17874497881998
26.00808752707824, -97.17694722279215
26.011237775418426, -97.17450689291448
26.0139571929582, -97.17149811287703
26.016163119804897, -97.16801230288794
26.017788500128013, -97.16415540193026
26.01878392322221, -97.16004464591808
26.01911912776712, -97.15580500000002
26.01878392322221, -97.15156535408194
26.017788500128013, -97.14745459806977
26.016163119804897, -97.14359769711207
26.0139571929582, -97.14011188712298
26.011237775418426, -97.13710310708555
26.00808752707824, -97.1346627772079
26.00460219647899, -97.13286502118007
26.000887707939555, -97.13176441692829
25.940070474171858, -97.13177677617084
25.93635630978054, -97.13287825472096
25.93287149200454, -97.13467621892869
25.929721880999146, -97.13711599284746
25.92700314634624, -97.14012342088976
25.924797863770287, -97.143607123927
25.923173009931496, -97.14746127578434
25.92217793095641, -97.15156881577241
25.92184284599995, -97.15580500000002
25.92217793095641, -97.16004118422764
25.923173009931496, -97.1641487242157
25.924797863770287, -97.16800287607305
25.92700314634624, -97.17148657911025
25.929721880999146, -97.17449400715256
25.93287149200454, -97.17693378107134
25.93635630978054, -97.17873174527905
25.940070474171858, -97.17983322382918
25.997056940168168, -97.18021565615143
