19.2244095938842, -97.15580500000002
19.231252923145156, -97.23837920231365
19.2515766208688, -97.3184646101178
19.28476789421746, -97.39364567911242
19.329825516023266, -97.46165140888425
19.38538939655531, -97.5204227548919
19.449780855405823, -97.56817429764881
19.52105248968103, -97.60344840731332
19.597046255075263, -97.62516028020298
19.675458124388616, -97.63263240558264
19.75390747071812, -97.62561725111827
19.830009147591287, -97.60430723747525
19.901446113893513, -97.56933140830213
19.966040385886117, -97.52173858918634
20.02182009975502, -97.46296726085396
20.06708054240678, -97.39480283452104
20.10043715958545, -97.31932349117362
20.120868779167427, -97.23883620644753
20.12774958954366, -97.15580500000002
20.120868779167427, -97.07277379355251
20.10043715958545, -96.99228650882641
20.06708054240678, -96.91680716547899
20.02182009975502, -96.84864273914607
19.966040385886117, -96.7898714108137
19.901446113893513, -96.7422785916979
19.830009147591287, -96.70730276252476
19.75390747071812, -96.68599274888177
19.675458124388616, -96.67897759441739
19.597046255075263, -96.68644971979705
19.521052489681036, -96.70816159268671
19.449780855405823, -96.74343570235122
19.38538939655531, -96.79118724510815
19.329825516023266, -96.84995859111577
19.28476789421746, -96.91796432088762
19.2515766208688, -96.99314538988222
19.231252923145156, -97.07323079768636
19.2244095938842, -97.15580500000002
